54.146.67.94,1437286576112,114,/Appedo/,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: elb-loadtestagent-testing-1506668430.us-west-2.elb.amazonaws.com,floodgatesite 1-1,text,false,1742,0
54.146.67.94,1437286576241,1,/Appedo/script/jquery_003.js,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: elb-loadtestagent-testing-1506668430.us-west-2.elb.amazonaws.com,floodgatesite 1-1,text,false,1742,0
54.146.67.94,1437286576243,0,/Appedo/script/jquery.dropdownPlain.js,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: elb-loadtestagent-testing-1506668430.us-west-2.elb.amazonaws.com,floodgatesite 1-1,text,false,1742,0
54.146.67.94,1437286576111,107,/Appedo/,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: elb-loadtestagent-testing-1506668430.us-west-2.elb.amazonaws.com,floodgatesite 1-5,text,false,1742,0
54.146.67.94,1437286576111,127,/Appedo/,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: elb-loadtestagent-testing-1506668430.us-west-2.elb.amazonaws.com: Name or service not known,floodgatesite 1-4,text,false,1975,0
54.146.67.94,1437286576245,0,/Appedo/script/activemenu.js,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: elb-loadtestagent-testing-1506668430.us-west-2.elb.amazonaws.com,floodgatesite 1-1,text,false,1742,0
54.146.67.94,1437286576310,0,/Appedo/css/style.css,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: elb-loadtestagent-testing-1506668430.us-west-2.elb.amazonaws.com,floodgatesite 1-1,text,false,1742,0
54.146.67.94,1437286576312,0,/Appedo/script/jquery.min.js,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: elb-loadtestagent-testing-1506668430.us-west-2.elb.amazonaws.com,floodgatesite 1-1,text,false,1742,0
54.146.67.94,1437286576112,107,/Appedo/,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: elb-loadtestagent-testing-1506668430.us-west-2.elb.amazonaws.com,floodgatesite 1-3,text,false,1742,0
54.146.67.94,1437286576103,120,/Appedo/,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: elb-loadtestagent-testing-1506668430.us-west-2.elb.amazonaws.com,floodgatesite 1-2,text,false,1742,0
54.146.67.94,1437286576339,0,/Appedo/script/jquery_003.js,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: elb-loadtestagent-testing-1506668430.us-west-2.elb.amazonaws.com,floodgatesite 1-5,text,false,1742,0
54.146.67.94,1437286576340,0,/Appedo/script/jquery.dropdownPlain.js,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: elb-loadtestagent-testing-1506668430.us-west-2.elb.amazonaws.com,floodgatesite 1-5,text,false,1742,0
54.146.67.94,1437286576341,1,/Appedo/script/activemenu.js,Non HTTP response code: java.net.UnknownHostException,Non HTTP response message: elb-loadtestagent-testing-1506668430.us-west-2.elb.amazonaws.com,floodgatesite 1-5,text,false,1742,0
