54.158.182.185,1426931649256,6480,/,200,OK,youtubesearch 1-2,text,true,36287,6053
54.158.182.185,1426931643629,6480,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-2,,true,36287,6053
54.158.182.185,1426931649242,6526,/,200,OK,youtubesearch 1-3,text,true,35933,6068
54.158.182.185,1426931643965,6526,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-3,,true,35933,6068
54.158.182.185,1426931649256,6536,/,200,OK,youtubesearch 1-1,text,true,35887,6053
54.158.182.185,1426931643408,6536,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-1,,true,35887,6053
54.158.182.185,1426931655794,157,/results,200,OK,youtubesearch 1-1,text,true,25025,31
54.158.182.185,1426931655793,157,SearchVideos,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-1,,true,25025,31
54.158.182.185,1426931655794,166,/results,200,OK,youtubesearch 1-2,text,true,25646,28
54.158.182.185,1426931655759,166,SearchVideos,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-2,,true,25646,28
54.158.182.185,1426931655771,228,/results,200,OK,youtubesearch 1-3,text,true,25152,56
54.158.182.185,1426931655770,228,SearchVideos,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-3,,true,25152,56
54.158.182.185,1426931655961,300,/,200,OK,youtubesearch 1-2,text,true,36015,31
54.158.182.185,1426931655960,300,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-2,,true,36015,31
54.158.182.185,1426931655952,379,/,200,OK,youtubesearch 1-1,text,true,35307,27
54.158.182.185,1426931655952,379,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-1,,true,35307,27
54.158.182.185,1426931656000,349,/,200,OK,youtubesearch 1-3,text,true,35479,35
54.158.182.185,1426931656000,349,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-3,,true,35479,35
54.158.182.185,1426931656263,225,/results,200,OK,youtubesearch 1-2,text,true,25436,37
54.158.182.185,1426931656262,225,SearchVideos,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-2,,true,25436,37
54.158.182.185,1426931656332,159,/results,200,OK,youtubesearch 1-1,text,true,25118,34
54.158.182.185,1426931656331,159,SearchVideos,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-1,,true,25118,34
54.158.182.185,1426931656351,146,/results,200,OK,youtubesearch 1-3,text,true,25312,29
54.158.182.185,1426931656350,146,SearchVideos,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-3,,true,25312,29
54.158.182.185,1426931656500,251,/,200,OK,youtubesearch 1-1,text,true,35491,30
54.158.182.185,1426931656500,251,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-1,,true,35491,30
54.158.182.185,1426931656492,329,/,200,OK,youtubesearch 1-2,text,true,35888,29
54.158.182.185,1426931656488,329,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-2,,true,35888,29
54.158.182.185,1426931656752,193,/results,200,OK,youtubesearch 1-1,text,true,24865,33
54.158.182.185,1426931656752,193,SearchVideos,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-1,,true,24865,33
54.158.182.185,1426931656530,423,/,200,OK,youtubesearch 1-3,text,true,35673,27
54.158.182.185,1426931656518,424,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-3,,true,35673,27
54.158.182.185,1426931656822,184,/results,200,OK,youtubesearch 1-2,text,true,25701,27
54.158.182.185,1426931656821,184,SearchVideos,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-2,,true,25701,27
54.158.182.185,1426931656955,184,/results,200,OK,youtubesearch 1-3,text,true,25117,33
54.158.182.185,1426931656954,184,SearchVideos,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-3,,true,25117,33
54.158.182.185,1426931656946,343,/,200,OK,youtubesearch 1-1,text,true,35515,27
54.158.182.185,1426931656946,343,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-1,,true,35515,27
54.158.182.185,1426931657007,399,/,200,OK,youtubesearch 1-2,text,true,35778,30
54.158.182.185,1426931657006,399,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-2,,true,35778,30
54.158.182.185,1426931657290,139,/results,200,OK,youtubesearch 1-1,text,true,25278,25
54.158.182.185,1426931657289,139,SearchVideos,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-1,,true,25278,25
54.158.182.185,1426931657140,390,/,200,OK,youtubesearch 1-3,text,true,35649,32
