54.163.212.233,1428135691147,6484,/,200,OK,youtubesearch 1-5,text,true,35038,6209
54.163.212.233,1428135685948,6484,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-5,,true,35038,6209
54.163.212.233,1428135691147,6569,/,200,OK,youtubesearch 1-1,text,true,34896,6209
54.163.212.233,1428135685231,6569,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-1,,true,34896,6209
54.163.212.233,1428135691147,6619,/,200,OK,youtubesearch 1-4,text,true,35030,6205
54.163.212.233,1428135685743,6619,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-4,,true,35030,6205
54.163.212.233,1428135691136,6684,/,200,OK,youtubesearch 1-3,text,true,35425,6216
54.163.212.233,1428135685541,6684,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-3,,true,35425,6216
54.163.212.233,1428135691147,6704,/,200,OK,youtubesearch 1-2,text,true,35285,6209
54.163.212.233,1428135685341,6704,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-2,,true,35285,6209
54.163.212.233,1428135697652,211,/results,200,OK,youtubesearch 1-5,text,true,25192,45
54.163.212.233,1428135697650,211,SearchVideos,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-5,,true,25192,45
54.163.212.233,1428135697723,186,/results,200,OK,youtubesearch 1-1,text,true,24941,27
54.163.212.233,1428135697723,186,SearchVideos,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-1,,true,24941,27
54.163.212.233,1428135697768,215,/results,200,OK,youtubesearch 1-4,text,true,25086,49
54.163.212.233,1428135697767,215,SearchVideos,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-4,,true,25086,49
54.163.212.233,1428135697822,212,/results,200,OK,youtubesearch 1-3,text,true,25762,32
54.163.212.233,1428135697821,212,SearchVideos,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-3,,true,25762,32
54.163.212.233,1428135697853,189,/results,200,OK,youtubesearch 1-2,text,true,25460,33
54.163.212.233,1428135697853,189,SearchVideos,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-2,,true,25460,33
54.163.212.233,1428135697864,350,/,200,OK,youtubesearch 1-5,text,true,34870,39
54.163.212.233,1428135697864,350,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-5,,true,34870,39
54.163.212.233,1428135697910,327,/,200,OK,youtubesearch 1-1,text,true,34493,31
54.163.212.233,1428135697910,327,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-1,,true,34493,31
54.163.212.233,1428135698036,312,/,200,OK,youtubesearch 1-3,text,true,35278,30
54.163.212.233,1428135698035,312,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-3,,true,35278,30
54.163.212.233,1428135698043,343,/,200,OK,youtubesearch 1-2,text,true,34575,27
54.163.212.233,1428135698043,343,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-2,,true,34575,27
54.163.212.233,1428135698222,186,/results,200,OK,youtubesearch 1-5,text,true,25176,33
54.163.212.233,1428135697985,425,/,200,OK,youtubesearch 1-4,text,true,34871,36
54.163.212.233,1428135697984,425,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-4,,true,34871,36
54.163.212.233,1428135698222,186,SearchVideos,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-5,,true,25176,33
54.163.212.233,1428135698238,187,/results,200,OK,youtubesearch 1-1,text,true,25092,32
54.163.212.233,1428135698238,187,SearchVideos,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-1,,true,25092,32
54.163.212.233,1428135698349,215,/results,200,OK,youtubesearch 1-3,text,true,25744,38
54.163.212.233,1428135698348,215,SearchVideos,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-3,,true,25744,38
54.163.212.233,1428135698414,158,/results,200,OK,youtubesearch 1-4,text,true,25378,26
54.163.212.233,1428135698410,158,SearchVideos,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-4,,true,25378,26
54.163.212.233,1428135698388,343,/results,200,OK,youtubesearch 1-2,text,true,25004,25
54.163.212.233,1428135698387,343,SearchVideos,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-2,,true,25004,25
54.163.212.233,1428135698412,355,/,200,OK,youtubesearch 1-5,text,true,34820,31
54.163.212.233,1428135698412,355,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-5,,true,34820,31
54.163.212.233,1428135698426,377,/,200,OK,youtubesearch 1-1,text,true,34233,30
54.163.212.233,1428135698425,377,OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",youtubesearch 1-1,,true,34233,30
54.163.212.233,1428135698566,361,/,200,OK,youtubesearch 1-3,text,true,34972,26
